tile_id,source,coverage_id,wcs_version,metadata_provenance,requested_bounds_epsg27700,requested_shape,recorded_response_bounds_epsg27700,recorded_response_shape,recorded_response_transform,policy_version,policy_acceptance,policy_name,rejection_category,coverage_relationship,geometric_pattern,resolution_changed,target_support_cells,target_cells_without_recorded_support,england_land_cells_100m,missing_support_cells_over_land,missing_support_cells_outside_land,historical_alignment_performed,historical_alignment_method,historical_reprojection_evidence,evidence_based_classification,proposed_disposition
r0048c0044,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[522600.0,167600.0,532600.0,177600.0]","[1000,1000]","[522600.0,167600.0,532600.0,177600.0]","[1000,1000]","[10.0,0.0,522600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9921,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0044,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[522600.0,167600.0,532600.0,177600.0]","[1000,1000]","[522600.0,167600.0,532600.0,177600.0]","[1000,1000]","[10.0,0.0,522600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9921,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0044,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[522595.0,167595.0,532605.0,177605.0]","[1000,1000]","[522595.0,167595.0,532605.0,177605.0]","[1001,1001]","[10.0,0.0,522595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,9921,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0045,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[532600.0,167600.0,542600.0,177600.0]","[1000,1000]","[532600.0,167600.0,542600.0,177600.0]","[1000,1000]","[10.0,0.0,532600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0045,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[532600.0,167600.0,542600.0,177600.0]","[1000,1000]","[532600.0,167600.0,542600.0,177600.0]","[1000,1000]","[10.0,0.0,532600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0045,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[532595.0,167595.0,542605.0,177605.0]","[1000,1000]","[532595.0,167595.0,542605.0,177605.0]","[1001,1001]","[10.0,0.0,532595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0046,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[542600.0,167600.0,552600.0,177600.0]","[1000,1000]","[542600.0,167600.0,552600.0,177600.0]","[1000,1000]","[10.0,0.0,542600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0046,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[542600.0,167600.0,552600.0,177600.0]","[1000,1000]","[542600.0,167600.0,552600.0,177600.0]","[1000,1000]","[10.0,0.0,542600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0046,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[542595.0,167595.0,552605.0,177605.0]","[1000,1000]","[542595.0,167595.0,552605.0,177605.0]","[1001,1001]","[10.0,0.0,542595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0047,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[552600.0,167600.0,562600.0,177600.0]","[1000,1000]","[552600.0,167600.0,562600.0,177600.0]","[1000,1000]","[10.0,0.0,552600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9236,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0047,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[552600.0,167600.0,562600.0,177600.0]","[1000,1000]","[552600.0,167600.0,562600.0,177600.0]","[1000,1000]","[10.0,0.0,552600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9236,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0047,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[552595.0,167595.0,562605.0,177605.0]","[1000,1000]","[552595.0,167595.0,562605.0,177605.0]","[1001,1001]","[10.0,0.0,552595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,9236,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0048,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[562600.0,167600.0,572600.0,177600.0]","[1000,1000]","[562600.0,167600.0,572600.0,177600.0]","[1000,1000]","[10.0,0.0,562600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9055,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0048,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[562600.0,167600.0,572600.0,177600.0]","[1000,1000]","[562600.0,167600.0,572600.0,177600.0]","[1000,1000]","[10.0,0.0,562600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9055,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0048,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[562595.0,167595.0,572605.0,177605.0]","[1000,1000]","[562595.0,167595.0,572605.0,177605.0]","[1001,1001]","[10.0,0.0,562595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,9055,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0049,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[572600.0,167600.0,582600.0,177600.0]","[1000,1000]","[572600.0,167600.0,582600.0,177600.0]","[1000,1000]","[10.0,0.0,572600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,8569,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0049,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[572600.0,167600.0,582600.0,177600.0]","[1000,1000]","[572600.0,167600.0,582600.0,177600.0]","[1000,1000]","[10.0,0.0,572600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,8569,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0049,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[572595.0,167595.0,582605.0,177605.0]","[1000,1000]","[572595.0,167595.0,582605.0,177605.0]","[1001,1001]","[10.0,0.0,572595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,8569,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0050,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[582600.0,167600.0,592600.0,177600.0]","[1000,1000]","[582600.0,167600.0,592600.0,177600.0]","[1000,1000]","[10.0,0.0,582600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,6002,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0050,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[582600.0,167600.0,592600.0,177600.0]","[1000,1000]","[582600.0,167600.0,592600.0,177600.0]","[1000,1000]","[10.0,0.0,582600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,6002,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0050,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[582595.0,167595.0,592605.0,177605.0]","[1000,1000]","[582595.0,167595.0,592605.0,177605.0]","[1001,1001]","[10.0,0.0,582595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,6002,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0048c0051,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[592600.0,167600.0,602600.0,177600.0]","[1000,1000]","[592600.0,167600.0,602600.0,177600.0]","[1000,1000]","[10.0,0.0,592600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,5982,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0051,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[592600.0,167600.0,602600.0,177600.0]","[1000,1000]","[592600.0,167600.0,602600.0,177600.0]","[1000,1000]","[10.0,0.0,592600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,5982,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0051,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[592595.0,167595.0,602605.0,177605.0]","[1000,1000]","[592595.0,167595.0,594465.0,177605.0]","[1001,1001]","[1.8681318681318682,0.0,592595.0,0.0,-10.0,177605.0,0.0,0.0,1.0]",1,rejected,exact-target-grid or airport-wcs20-padded-native-grid,resolution,matches_request_intersection_with_declared_domain (inference),domain-clipped-edges-east-rescaled-x,True,187000,813000,5982,461130,351870,True,nearest-neighbour reproject to tile reference grid,"recorded bounds equal the requested bounds clipped to the configured domain, but service rescaling/value semantics are not proven",Response consistent with clipping to documented coverage bounds (inference),C. requires future request-planning change; remains rejected
r0048c0052,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[602600.0,167600.0,612600.0,177600.0]","[1000,1000]","[602600.0,167600.0,612600.0,177600.0]","[1000,1000]","[10.0,0.0,602600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,722,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0052,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[602600.0,167600.0,612600.0,177600.0]","[1000,1000]","[602600.0,167600.0,612600.0,177600.0]","[1000,1000]","[10.0,0.0,602600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,722,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0052,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[602595.0,167595.0,612605.0,177605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0048c0053,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[612600.0,167600.0,622600.0,177600.0]","[1000,1000]","[612600.0,167600.0,622600.0,177600.0]","[1000,1000]","[10.0,0.0,612600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,776,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0053,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[612600.0,167600.0,622600.0,177600.0]","[1000,1000]","[612600.0,167600.0,622600.0,177600.0]","[1000,1000]","[10.0,0.0,612600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,776,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0053,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[612595.0,167595.0,622605.0,177605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0048c0054,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[622600.0,167600.0,632600.0,177600.0]","[1000,1000]","[622600.0,167600.0,632600.0,177600.0]","[1000,1000]","[10.0,0.0,622600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2088,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0054,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[622600.0,167600.0,632600.0,177600.0]","[1000,1000]","[622600.0,167600.0,632600.0,177600.0]","[1000,1000]","[10.0,0.0,622600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2088,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0054,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[622595.0,167595.0,632605.0,177605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0048c0055,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[632600.0,167600.0,642600.0,177600.0]","[1000,1000]","[632600.0,167600.0,642600.0,177600.0]","[1000,1000]","[10.0,0.0,632600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2622,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0055,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[632600.0,167600.0,642600.0,177600.0]","[1000,1000]","[632600.0,167600.0,642600.0,177600.0]","[1000,1000]","[10.0,0.0,632600.0,0.0,-10.0,177600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,2622,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0048c0055,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[632595.0,167595.0,642605.0,177605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0049c0023,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[312600.0,157600.0,322600.0,167600.0]","[1000,1000]","[312600.0,157600.0,322600.0,167600.0]","[1000,1000]","[10.0,0.0,312600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,4,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0023,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[312600.0,157600.0,322600.0,167600.0]","[1000,1000]","[312600.0,157600.0,322600.0,167600.0]","[1000,1000]","[10.0,0.0,312600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,4,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0023,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[312595.0,157595.0,322605.0,167605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0049c0024,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[322600.0,157600.0,332600.0,167600.0]","[1000,1000]","[322600.0,157600.0,332600.0,167600.0]","[1000,1000]","[10.0,0.0,322600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,1039,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0024,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[322600.0,157600.0,332600.0,167600.0]","[1000,1000]","[322600.0,157600.0,332600.0,167600.0]","[1000,1000]","[10.0,0.0,322600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,1039,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0024,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[322595.0,157595.0,332605.0,167605.0]","[1000,1000]",,,,1,skipped,,,outside declared coverage,skipped-no-raw-grid,,,,,,,,,not recorded,Deliberately skipped source request,Retain explicit airport outside-domain skip; no acoustic presence is asserted
r0049c0025,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[332600.0,157600.0,342600.0,167600.0]","[1000,1000]","[332600.0,157600.0,342600.0,167600.0]","[1000,1000]","[10.0,0.0,332600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9515,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0025,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[332600.0,157600.0,342600.0,167600.0]","[1000,1000]","[332600.0,157600.0,342600.0,167600.0]","[1000,1000]","[10.0,0.0,332600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,9515,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0025,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[332595.0,157595.0,342605.0,167605.0]","[1000,1000]","[333485.0,157595.0,342605.0,167605.0]","[1001,1001]","[9.11088911088911,0.0,333485.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,rejected,exact-target-grid or airport-wcs20-padded-native-grid,resolution,matches_request_intersection_with_declared_domain (inference),domain-clipped-edges-west-rescaled-x,True,912000,88000,9515,69140,18860,True,nearest-neighbour reproject to tile reference grid,"recorded bounds equal the requested bounds clipped to the configured domain, but service rescaling/value semantics are not proven",Response consistent with clipping to documented coverage bounds (inference),C. requires future request-planning change; remains rejected
r0049c0026,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[342600.0,157600.0,352600.0,167600.0]","[1000,1000]","[342600.0,157600.0,352600.0,167600.0]","[1000,1000]","[10.0,0.0,342600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
